"game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","home_pt_diff","visit_pt_diff","home_wl_perc","visit_wl_perc","visit_wl_as_visitor","home_wl_as_home","home_play_yest","visit_play_yest","home_3_in_4","visit_3_in_4","home_2_in_3","visit_2_in_3","label"
"200302190LAC","Wed, Feb 19, 2003","10:30p","Milwaukee Bucks",104,"Los Angeles Clippers",110,-6.5,1.9,0.2,0.7,0.8,0.3,0,1,0,0,0,1,1
"200302200NJN","Wed, Feb 19, 2003","7:30p","Indiana Pacers",91,"New Jersey Nets",98,5.6,0.4,0.7,0.6,0.4,0.9,1,1,0,0,0,1,1
"200302200DAL","Wed, Feb 19, 2003","8:30p","San Antonio Spurs",87,"Dallas Mavericks",95,7.3,8.7,0.7,1,0.9,0.9,1,1,0,0,0,1,1
"200302200SAC","Thu, Feb 20, 2003","10:00p","Boston Celtics",83,"Sacramento Kings",105,0.8,-0.3,0.5,0.6,0.6,0.7,0,0,0,0,0,0,1
"200302210ORL","Thu, Feb 20, 2003","7:00p","Chicago Bulls",96,"Orlando Magic",110,-2.1,-7.3,0.3,0.2,0.2,0.5,0,1,0,0,0,1,1
"200302210TOR","Thu, Feb 20, 2003","7:00p","Phoenix Suns",89,"Toronto Raptors",92,-0.5,-1,0.6,0.5,0.3,0.6,0,1,0,0,0,0,1
"200302210WAS","Fri, Feb 21, 2003","7:00p","New Jersey Nets",86,"Washington Wizards",89,-7,3.7,0.4,0.7,0.4,0.7,0,0,0,0,0,1,1
"200302210CLE","Fri, Feb 21, 2003","7:30p","Philadelphia 76ers",119,"Cleveland Cavaliers",99,-7.5,2.1,0.2,0.7,0.7,0.2,0,0,0,0,0,0,0
"200302210HOU","Fri, Feb 21, 2003","8:00p","Dallas Mavericks",100,"Houston Rockets",85,2.8,8.8,0.5,0.8,0.6,0.7,0,0,0,0,1,1,0
"200302210MIN","Fri, Feb 21, 2003","8:00p","Detroit Pistons",96,"Minnesota Timberwolves",103,4.7,11.5,0.8,0.9,0.7,1.1,0,0,0,0,0,0,1
"200302210NOH","Fri, Feb 21, 2003","8:30p","Memphis Grizzlies",123,"New Orleans Hornets",125,2.2,-6.4,0.6,0.3,0.3,0.8,0,0,0,0,0,0,1
"200302210GSW","Fri, Feb 21, 2003","10:30p","New York Knicks",107,"Golden State Warriors",111,-4.3,-0.5,0.4,0.5,0.5,0.7,0,0,0,0,1,0,1
"200302210LAL","Fri, Feb 21, 2003","10:30p","Portland Trail Blazers",84,"Los Angeles Lakers",92,7.7,6.2,0.9,0.8,0.9,0.7,0,0,0,0,1,0,1
"200302210SEA","Fri, Feb 21, 2003","10:30p","Milwaukee Bucks",58,"Seattle SuperSonics",88,-6.8,0,0.4,0.6,0.7,0.5,0,0,0,0,0,1,1
"200302220DET","Fri, Feb 21, 2003","7:30p","New Orleans Hornets",93,"Detroit Pistons",91,14,0.3,0.9,0.6,0.2,0.8,0,0,0,0,0,0,0
"200302220MIA","Fri, Feb 21, 2003","8:00p","Chicago Bulls",90,"Miami Heat",100,-4.5,-8.5,0.3,0.2,0.2,0.5,0,1,0,1,0,1,1
"200302220HOU","Sat, Feb 22, 2003","8:30p","Memphis Grizzlies",82,"Houston Rockets",93,0.8,-6,0.4,0.3,0.3,0.6,1,1,1,0,1,0,1
"200302220SAS","Sat, Feb 22, 2003","8:30p","Indiana Pacers",96,"San Antonio Spurs",105,4.7,-1,0.9,0.5,0.4,1,0,0,0,0,0,0,1
"200302220UTA","Sat, Feb 22, 2003","9:00p","Denver Nuggets",89,"Utah Jazz",99,5.9,-11.9,0.7,0.2,0,0.6,0,0,0,0,0,0,1
"200302220POR","Sat, Feb 22, 2003","10:00p","Milwaukee Bucks",93,"Portland Trail Blazers",90,4.8,-4.5,0.7,0.5,0.7,0.8,1,1,0,1,1,1,0
"200302220LAC","Sat, Feb 22, 2003","10:30p","Atlanta Hawks",89,"Los Angeles Clippers",87,-5.6,-1.5,0.3,0.5,0.2,0.4,0,0,0,0,0,0,0
"200302230WAS","Sat, Feb 22, 2003","12:30p","Dallas Mavericks",106,"Washington Wizards",101,-6,8,0.5,0.8,0.6,0.7,1,1,0,1,0,1,0
"200302230NJN","Sat, Feb 22, 2003","3:00p","Orlando Magic",113,"New Jersey Nets",105,2.6,-0.4,0.6,0.4,0.3,0.9,1,0,1,0,1,0,0
"200302230MIN","Sun, Feb 23, 2003","3:30p","Phoenix Suns",97,"Minnesota Timberwolves",99,4.3,-1.6,0.8,0.4,0.3,1.1,0,0,0,0,0,0,1
"200302230PHI","Sun, Feb 23, 2003","6:00p","Cleveland Cavaliers",103,"Philadelphia 76ers",116,5.4,-9.4,0.8,0.2,0.1,0.4,0,0,0,0,0,0,1
"200302230GSW","Sun, Feb 23, 2003","9:00p","Atlanta Hawks",93,"Golden State Warriors",115,-3.6,-1.4,0.5,0.5,0.3,0.7,0,1,0,0,0,0,1
"200302230SAC","Sun, Feb 23, 2003","9:00p","New York Knicks",92,"Sacramento Kings",99,3.4,-1.4,0.6,0.4,0.4,0.8,0,0,0,0,0,0,1
"200302230LAL","Sun, Feb 23, 2003","9:30p","Seattle SuperSonics",101,"Los Angeles Lakers",106,7.6,-5,0.9,0.4,0.2,0.7,0,0,0,0,0,0,1
"200302240BOS","Sun, Feb 23, 2003","7:00p","Houston Rockets",101,"Boston Celtics",95,-3.3,4.2,0.5,0.5,0.4,0.7,0,1,0,1,0,1,0
"200302240MEM","Sun, Feb 23, 2003","8:00p","Utah Jazz",92,"Memphis Grizzlies",103,-5.9,5.9,0.3,0.7,0.6,0.5,1,1,0,0,1,0,1
"200302240MIL","Mon, Feb 24, 2003","8:00p","Minnesota Timberwolves",117,"Milwaukee Bucks",114,-1.5,4.8,0.6,0.9,0.5,0.7,0,1,0,0,1,1,0
"200302240CHI","Mon, Feb 24, 2003","8:30p","Phoenix Suns",87,"Chicago Bulls",90,-8.2,-1,0.2,0.4,0.2,0.7,0,1,0,0,0,0,1
"200302240DEN","Mon, Feb 24, 2003","9:00p","Golden State Warriors",94,"Denver Nuggets",89,-12.3,-0.6,0.2,0.6,0.5,0.5,0,1,0,0,0,1,0
"200302240SEA","Mon, Feb 24, 2003","10:00p","Detroit Pistons",79,"Seattle SuperSonics",86,-5.8,13.5,0.3,0.8,0.6,0.6,1,0,0,0,1,1,1
"200302250CLE","Mon, Feb 24, 2003","7:00p","New Jersey Nets",90,"Cleveland Cavaliers",93,-11.1,0.1,0.1,0.5,0.3,0.2,1,0,0,0,1,1,1
"200302250IND","Mon, Feb 24, 2003","7:00p","Washington Wizards",83,"Indiana Pacers",78,-2.6,-5.7,0.4,0.5,0.4,0.9,0,0,0,0,0,1,0
"200302250ORL","Tue, Feb 25, 2003","7:00p","Dallas Mavericks",93,"Orlando Magic",98,1.2,8.2,0.5,0.8,0.7,0.5,0,0,0,0,0,0,1
"200302250NYK","Tue, Feb 25, 2003","7:30p","Houston Rockets",95,"New York Knicks",102,-1.9,2.8,0.4,0.5,0.4,0.6,0,0,0,1,0,1,1
"200302250SAS","Tue, Feb 25, 2003","8:30p","Miami Heat",69,"San Antonio Spurs",84,6.7,-2.8,1,0.4,0.1,1,0,0,0,0,0,0,1
"200302250POR","Tue, Feb 25, 2003","10:00p","Atlanta Hawks",86,"Portland Trail Blazers",89,6.9,-3.1,0.7,0.5,0.3,0.7,0,0,0,0,0,1,1
"200302250SAC","Tue, Feb 25, 2003","10:00p","Detroit Pistons",75,"Sacramento Kings",81,5.1,7.6,0.7,0.7,0.5,0.8,0,1,0,1,0,0,1
"200302250LAL","Tue, Feb 25, 2003","10:30p","Los Angeles Clippers",98,"Los Angeles Lakers",109,7,-5.1,0.9,0.3,0.3,0.7,0,0,0,0,0,0,1
"200302260BOS","Tue, Feb 25, 2003","7:00p","Indiana Pacers",69,"Boston Celtics",71,-3.6,-2.2,0.5,0.4,0.4,0.6,0,1,0,0,0,1,1
"200302260PHI","Tue, Feb 25, 2003","7:00p","Memphis Grizzlies",107,"Philadelphia 76ers",111,6.1,-4.3,0.8,0.4,0.3,0.5,0,0,0,1,0,1,1
"200302260NJN","Wed, Feb 26, 2003","7:30p","New York Knicks",76,"New Jersey Nets",105,2,-1.8,0.5,0.4,0.4,0.8,0,1,0,0,0,1,1
"200302260MIL","Wed, Feb 26, 2003","8:00p","Phoenix Suns",118,"Milwaukee Bucks",112,-2.5,-0.8,0.5,0.4,0.2,0.6,0,0,0,0,0,1,0
"200302260NOH","Wed, Feb 26, 2003","8:30p","Miami Heat",82,"New Orleans Hornets",91,2.2,-4.5,0.7,0.3,0.1,0.8,0,1,0,0,0,0,1
"200302260CHI","Wed, Feb 26, 2003","9:00p","Toronto Raptors",95,"Chicago Bulls",103,-6.6,0.6,0.3,0.7,0.2,0.8,0,0,0,0,0,0,1
"200302260DEN","Wed, Feb 26, 2003","9:00p","Portland Trail Blazers",94,"Denver Nuggets",84,-10.6,5.9,0.2,0.7,0.8,0.5,0,1,0,0,0,0,0
"200302260MIN","Wed, Feb 26, 2003","9:00p","Utah Jazz",85,"Minnesota Timberwolves",92,7.1,2.4,1,0.6,0.5,1.1,0,0,0,0,1,0,1
"200302260SEA","Wed, Feb 26, 2003","10:00p","Atlanta Hawks",76,"Seattle SuperSonics",93,-3.3,-4.8,0.4,0.4,0.3,0.7,0,1,0,1,1,1,1
"200302260LAC","Wed, Feb 26, 2003","10:30p","Golden State Warriors",108,"Los Angeles Clippers",94,-5.8,0.8,0.3,0.7,0.5,0.4,1,0,0,0,0,1,0
"200302270WAS","Wed, Feb 26, 2003","7:00p","Houston Rockets",98,"Washington Wizards",100,-5.7,0.5,0.5,0.4,0.4,0.6,0,1,0,1,0,1,1
"200302270DAL","Wed, Feb 26, 2003","9:30p","Sacramento Kings",126,"Dallas Mavericks",124,5.5,3.9,0.7,0.7,0.5,0.9,1,1,0,0,0,1,0
"200302270LAL","Thu, Feb 27, 2003","10:00p","Detroit Pistons",85,"Los Angeles Lakers",95,6.9,4.8,0.9,0.6,0.5,0.7,0,0,0,0,0,1,1
"200302280IND","Thu, Feb 27, 2003","7:00p","Milwaukee Bucks",98,"Indiana Pacers",107,-1.2,-3.8,0.4,0.4,0.7,0.8,0,1,0,0,1,1,1
"200302280PHI","Thu, Feb 27, 2003","7:00p","Utah Jazz",83,"Philadelphia 76ers",104,3.8,0.9,0.8,0.5,0.5,0.6,0,1,0,0,0,0,1
"200302280BOS","Fri, Feb 28, 2003","8:00p","Toronto Raptors",85,"Boston Celtics",90,1.8,0.1,0.6,0.7,0.2,0.6,0,0,0,0,0,0,1
"200302280MEM","Fri, Feb 28, 2003","8:00p","Miami Heat",116,"Memphis Grizzlies",126,-4.1,-4.9,0.4,0.3,0.1,0.5,0,0,0,0,0,1,1
"200302280MIN","Fri, Feb 28, 2003","8:00p","Cleveland Cavaliers",95,"Minnesota Timberwolves",118,7,-10.3,1,0.2,0.1,1.1,0,0,0,0,0,0,1
"200302280NYK","Fri, Feb 28, 2003","8:00p","Orlando Magic",110,"New York Knicks",118,-4,1.2,0.4,0.5,0.4,0.7,0,0,0,0,1,0,1
"200302280CHI","Fri, Feb 28, 2003","8:30p","Atlanta Hawks",110,"Chicago Bulls",88,-5.4,-7,0.4,0.3,0.3,0.8,0,0,0,0,0,1,0
"200302280DEN","Fri, Feb 28, 2003","9:00p","New Orleans Hornets",94,"Denver Nuggets",88,-13.1,3.6,0.1,0.8,0.3,0.4,0,0,0,0,0,0,0
"200302280SEA","Fri, Feb 28, 2003","10:00p","Los Angeles Lakers",90,"Seattle SuperSonics",107,-2.9,7.6,0.4,0.9,0.9,0.8,0,1,0,0,0,1,1
"200302280POR","Fri, Feb 28, 2003","10:30p","Los Angeles Clippers",103,"Portland Trail Blazers",109,5,-7.4,0.7,0.2,0.3,0.7,0,0,0,0,1,1,1
"200303010SAS","Fri, Feb 28, 2003","4:00p","Sacramento Kings",100,"San Antonio Spurs",108,7.3,5.2,1,0.8,0.5,1,0,0,0,0,0,1,1
"200303010WAS","Fri, Feb 28, 2003","7:00p","Chicago Bulls",93,"Washington Wizards",101,-4.7,-7.4,0.6,0.4,0.1,0.7,0,0,0,0,0,0,1
"200303010DAL","Sat, Mar 1, 2003","8:30p","Memphis Grizzlies",87,"Dallas Mavericks",114,5.1,-1.6,0.6,0.5,0.3,0.8,0,1,0,0,0,0,1
"200303010PHO","Sat, Mar 1, 2003","9:00p","New Orleans Hornets",97,"Phoenix Suns",92,0.7,3.5,0.5,0.8,0.4,0.7,0,1,0,0,0,1,0
"200303010GSW","Sat, Mar 1, 2003","10:30p","Detroit Pistons",90,"Golden State Warriors",92,1.2,2.9,0.7,0.5,0.5,0.7,0,0,0,0,0,0,1
"200303010LAC","Sat, Mar 1, 2003","10:30p","Seattle SuperSonics",109,"Los Angeles Clippers",101,-7.4,-1.1,0.2,0.5,0.1,0.4,1,1,1,0,1,1,0
"200303020CLE","Sat, Mar 1, 2003","1:00p","Orlando Magic",102,"Cleveland Cavaliers",76,-12.1,0.5,0.2,0.5,0.4,0.3,1,1,0,0,0,0,0
"200303020NJN","Sat, Mar 1, 2003","1:00p","Utah Jazz",91,"New Jersey Nets",90,4.8,0,0.5,0.5,0.4,0.8,0,0,0,0,0,1,0
"200303020TOR","Sun, Mar 2, 2003","1:30p","Boston Celtics",92,"Toronto Raptors",104,-0.8,3.2,0.6,0.7,0.6,0.7,0,0,0,0,0,0,1
"200303020MIL","Sun, Mar 2, 2003","3:00p","Atlanta Hawks",93,"Milwaukee Bucks",120,-4.4,-5.6,0.4,0.3,0.3,0.6,0,0,0,0,0,0,1
"200303020MIN","Sun, Mar 2, 2003","3:30p","New York Knicks",90,"Minnesota Timberwolves",99,7.9,-4.5,1,0.4,0.4,1.1,0,0,0,0,0,0,1
"200303020HOU","Sun, Mar 2, 2003","4:00p","San Antonio Spurs",97,"Houston Rockets",88,1.7,8,0.4,1,0.9,0.6,0,0,0,0,0,0,0
"200303020MIA","Sun, Mar 2, 2003","6:00p","Washington Wizards",83,"Miami Heat",93,-5.7,-3.2,0.3,0.7,0.4,0.6,0,0,0,0,0,0,1
"200303020DEN","Sun, Mar 2, 2003","9:00p","Philadelphia 76ers",100,"Denver Nuggets",94,-13.9,7.3,0,0.9,0.8,0.3,0,0,0,0,0,0,0
"200303020POR","Sun, Mar 2, 2003","9:00p","Detroit Pistons",86,"Portland Trail Blazers",103,4.9,1.7,0.7,0.4,0.4,0.7,0,1,0,0,0,1,1
"200303030MEM","Sun, Mar 2, 2003","8:00p","Boston Celtics",111,"Memphis Grizzlies",110,-3.3,2.7,0.5,0.7,0.5,0.5,1,0,0,0,1,0,0
"200303030CHI","Sun, Mar 2, 2003","8:30p","Orlando Magic",104,"Chicago Bulls",89,-7.2,3.9,0.4,0.6,0.4,0.8,0,1,1,0,1,1,0
"200303030SAC","Mon, Mar 3, 2003","10:00p","Philadelphia 76ers",99,"Sacramento Kings",107,6,7.4,0.8,0.9,0.8,0.8,0,1,0,0,0,0,1
"200303030LAC","Mon, Mar 3, 2003","10:30p","New Orleans Hornets",111,"Los Angeles Clippers",108,-6.8,1.6,0.2,0.8,0.5,0.3,0,0,0,0,1,1,0
"200303040WAS","Mon, Mar 3, 2003","7:00p","Toronto Raptors",89,"Washington Wizards",86,-4.7,2.5,0.6,0.7,0.2,0.8,1,1,0,0,1,1,0
"200303040ATL","Mon, Mar 3, 2003","7:30p","Denver Nuggets",86,"Atlanta Hawks",92,-6.3,-13.6,0.3,0,0,0.6,1,1,0,0,1,1,1
"200303040DET","Tue, Mar 4, 2003","7:30p","Houston Rockets",83,"Detroit Pistons",96,-1,1.1,0.3,0.4,0.4,0.8,0,0,0,0,1,0,1
"200303040MIA","Tue, Mar 4, 2003","7:30p","Milwaukee Bucks",100,"Miami Heat",91,-6.7,-2.3,0.3,0.4,0.7,0.6,0,0,0,0,0,0,0
"200303040NYK","Tue, Mar 4, 2003","7:30p","Cleveland Cavaliers",80,"New York Knicks",89,-4.9,-12.8,0.4,0.2,0.1,0.8,0,0,0,0,0,0,1
"200303040DAL","Tue, Mar 4, 2003","8:30p","New Jersey Nets",79,"Dallas Mavericks",88,7.9,2.1,0.7,0.4,0.3,0.8,0,0,0,0,0,0,1
"200303040SAS","Tue, Mar 4, 2003","8:30p","Phoenix Suns",104,"San Antonio Spurs",97,8.7,-0.4,1,0.4,0.3,1,0,0,0,0,0,0,0
"200303040SEA","Tue, Mar 4, 2003","10:00p","Minnesota Timberwolves",83,"Seattle SuperSonics",92,3.7,8.6,0.6,1,0.6,0.9,0,0,0,0,0,0,1
"200303040GSW","Tue, Mar 4, 2003","10:30p","Indiana Pacers",100,"Golden State Warriors",107,1.8,-1.2,0.8,0.4,0.3,0.8,0,0,0,0,0,0,1
"200303050BOS","Tue, Mar 4, 2003","7:00p","New York Knicks",95,"Boston Celtics",97,-1.2,-3.4,0.7,0.5,0.3,0.7,0,0,1,0,1,0,1
"200303050CLE","Tue, Mar 4, 2003","7:00p","Atlanta Hawks",111,"Cleveland Cavaliers",105,-12.8,-5.4,0.2,0.4,0.3,0.3,0,1,0,1,0,1,0
"200303050ORL","Wed, Mar 5, 2003","7:00p","Milwaukee Bucks",99,"Orlando Magic",111,6.1,-2,0.7,0.4,0.7,0.6,0,1,0,0,0,1,1
"200303050TOR","Wed, Mar 5, 2003","7:00p","Houston Rockets",97,"Toronto Raptors",95,1.6,0,0.7,0.4,0.4,0.7,0,1,0,0,1,1,0
"200303050WAS","Wed, Mar 5, 2003","7:00p","Los Angeles Clippers",80,"Washington Wizards",99,-5.9,-5.8,0.5,0.2,0.2,0.7,0,0,0,0,1,0,1
"200303050MEM","Wed, Mar 5, 2003","8:00p","Denver Nuggets",86,"Memphis Grizzlies",96,-1.3,-11.4,0.5,0,0,0.4,0,0,0,0,0,1,1
"200303050PHO","Wed, Mar 5, 2003","9:00p","Portland Trail Blazers",92,"Phoenix Suns",98,-0.6,5.2,0.4,0.7,0.8,0.6,1,0,0,0,0,0,1
"200303050SAC","Wed, Mar 5, 2003","9:00p","Minnesota Timberwolves",95,"Sacramento Kings",96,6.7,6.6,0.8,0.9,0.6,0.8,0,1,0,0,0,1,1
"200303050UTA","Wed, Mar 5, 2003","9:00p","Seattle SuperSonics",83,"Utah Jazz",94,0.3,5.2,0.6,0.7,0.2,0.6,0,1,0,0,0,0,1
"200303050LAL","Wed, Mar 5, 2003","10:30p","Indiana Pacers",95,"Los Angeles Lakers",97,5.4,-1.6,0.8,0.4,0.2,0.7,0,1,0,0,0,0,1
"200303060SAS","Wed, Mar 5, 2003","7:30p","New Jersey Nets",78,"San Antonio Spurs",92,7.6,2.1,0.9,0.4,0.3,0.9,1,1,0,0,1,0,1
"200303060CHI","Wed, Mar 5, 2003","8:30p","Golden State Warriors",105,"Chicago Bulls",119,-7.9,2.2,0.4,0.8,0.6,0.7,0,1,0,0,0,0,1
"200303060POR","Thu, Mar 6, 2003","10:00p","Philadelphia 76ers",88,"Portland Trail Blazers",60,5.1,7.4,0.7,0.9,0.8,0.8,1,0,0,0,0,0,0
"200303070ORL","Thu, Mar 6, 2003","7:00p","New York Knicks",111,"Orlando Magic",102,6.4,-3.7,0.7,0.4,0.3,0.7,1,0,0,1,0,1,0
"200303070WAS","Thu, Mar 6, 2003","7:00p","Milwaukee Bucks",85,"Washington Wizards",82,-2.1,-4.2,0.6,0.3,0.6,0.8,1,1,1,1,1,1,0
"200303070BOS","Fri, Mar 7, 2003","8:00p","Los Angeles Clippers",72,"Boston Celtics",83,-1.6,-6.8,0.7,0.2,0.2,0.8,0,0,0,0,0,0,1
"200303070MIA","Fri, Mar 7, 2003","8:00p","Dallas Mavericks",91,"Miami Heat",89,-6.2,9,0.3,0.8,0.7,0.5,0,0,0,0,0,0,0
"200303070NOH","Fri, Mar 7, 2003","8:30p","Cleveland Cavaliers",76,"New Orleans Hornets",102,1,-13.7,0.8,0.1,0,0.8,0,0,0,0,0,1,1
"200303070UTA","Fri, Mar 7, 2003","9:00p","Sacramento Kings",108,"Utah Jazz",105,-0.7,9.2,0.6,0.9,0.5,0.7,0,0,0,0,0,0,0
"200303070LAL","Fri, Mar 7, 2003","10:30p","Minnesota Timberwolves",96,"Los Angeles Lakers",106,2.8,4.4,0.8,0.8,0.5,0.8,0,0,0,0,0,1,1
"200303070SEA","Fri, Mar 7, 2003","10:30p","Philadelphia 76ers",108,"Seattle SuperSonics",99,4.7,12.8,0.7,1,0.9,0.9,0,1,0,0,1,0,0
"200303080ATL","Fri, Mar 7, 2003","7:00p","Toronto Raptors",107,"Atlanta Hawks",98,-4.7,0,0.5,0.6,0.3,0.7,0,0,0,0,0,0,0
"200303080CLE","Fri, Mar 7, 2003","7:30p","Memphis Grizzlies",115,"Cleveland Cavaliers",89,-15.2,-1,0.1,0.5,0.2,0.3,0,0,0,0,1,0,0
"200303080MIA","Sat, Mar 8, 2003","8:00p","Denver Nuggets",98,"Miami Heat",92,-5.5,-11.3,0.3,0,0,0.4,1,0,0,0,0,0,0
"200303080CHI","Sat, Mar 8, 2003","8:30p","Los Angeles Clippers",103,"Chicago Bulls",97,-4.7,-8,0.5,0.1,0.1,0.7,0,1,0,0,0,1,0
"200303080DAL","Sat, Mar 8, 2003","8:30p","Utah Jazz",77,"Dallas Mavericks",101,9.8,-1.2,0.9,0.5,0.4,0.8,1,1,0,0,0,1,1
"200303080HOU","Sat, Mar 8, 2003","8:30p","New Jersey Nets",71,"Houston Rockets",83,-2.8,1.4,0.4,0.4,0.3,0.5,0,0,0,0,0,0,1
"200303080MIL","Sat, Mar 8, 2003","8:30p","Golden State Warriors",133,"Milwaukee Bucks",138,-3.3,0.2,0.4,0.7,0.5,0.6,0,0,1,0,1,0,1
"200303080POR","Sat, Mar 8, 2003","10:00p","Indiana Pacers",80,"Portland Trail Blazers",94,3.1,-2.9,0.7,0.3,0.2,0.7,0,0,0,0,1,0,1
"200303090NYK","Sat, Mar 8, 2003","1:00p","Washington Wizards",96,"New York Knicks",97,-3.5,-2.8,0.4,0.5,0.3,0.8,0,0,1,0,0,1,1
"200303090LAL","Sat, Mar 8, 2003","3:30p","Philadelphia 76ers",92,"Los Angeles Lakers",106,2.7,12.9,0.8,1,0.9,0.9,1,1,0,0,1,1,1
"200303090BOS","Sun, Mar 9, 2003","6:00p","San Antonio Spurs",94,"Boston Celtics",78,-1.3,8.1,0.7,0.9,0.9,0.8,0,0,0,0,0,0,0
"200303090DET","Sun, Mar 9, 2003","6:00p","Golden State Warriors",105,"Detroit Pistons",107,1.3,-0.7,0.4,0.6,0.5,0.8,0,1,0,0,0,0,1
"200303090ORL","Sun, Mar 9, 2003","6:00p","Denver Nuggets",98,"Orlando Magic",111,6.5,-8.8,0.7,0.1,0.1,0.7,0,1,0,0,0,0,1
"200303090TOR","Sun, Mar 9, 2003","6:00p","Memphis Grizzlies",119,"Toronto Raptors",106,0.6,2.3,0.6,0.6,0.3,0.7,0,0,0,0,0,0,0
"200303090NOH","Sun, Mar 9, 2003","7:00p","New Jersey Nets",102,"New Orleans Hornets",92,4.7,-1.6,0.9,0.3,0.3,0.8,0,1,0,0,0,0,0
"200303090PHO","Sun, Mar 9, 2003","8:00p","Minnesota Timberwolves",105,"Phoenix Suns",98,-0.4,2.7,0.4,0.7,0.5,0.6,0,0,0,0,0,0,0
"200303090SAC","Sun, Mar 9, 2003","9:00p","Indiana Pacers",88,"Sacramento Kings",107,7.6,-5.4,0.9,0.2,0.2,0.8,0,1,0,0,0,0,1
"200303100ATL","Sun, Mar 9, 2003","7:30p","Los Angeles Clippers",86,"Atlanta Hawks",95,-5.5,-7,0.5,0.2,0.2,0.6,0,1,0,1,0,1,1
"200303100MIA","Sun, Mar 9, 2003","7:30p","Utah Jazz",83,"Miami Heat",73,-7.3,-0.6,0.2,0.5,0.4,0.4,1,1,0,1,1,1,0
"200303100DAL","Mon, Mar 10, 2003","8:30p","Minnesota Timberwolves",92,"Dallas Mavericks",83,11.5,4.6,0.9,0.8,0.5,0.8,0,1,0,0,1,1,0
"200303110CLE","Mon, Mar 10, 2003","7:00p","Miami Heat",77,"Cleveland Cavaliers",75,-16.7,-7.7,0.1,0.2,0.1,0.3,0,1,0,1,1,1,0
"200303110IND","Mon, Mar 10, 2003","7:00p","New Orleans Hornets",81,"Indiana Pacers",71,-7.4,5.8,0.1,0.9,0.5,0.8,1,1,0,0,1,1,0
"200303110WAS","Tue, Mar 11, 2003","7:00p","Orlando Magic",105,"Washington Wizards",106,0.3,7.9,0.5,0.8,0.5,0.7,0,0,0,0,0,0,1
"200303110NYK","Tue, Mar 11, 2003","7:30p","Memphis Grizzlies",87,"New York Knicks",85,-2.6,3,0.5,0.6,0.4,0.8,0,0,0,0,0,0,0
"200303110MIL","Tue, Mar 11, 2003","8:00p","San Antonio Spurs",105,"Milwaukee Bucks",102,-1.9,9.2,0.5,0.9,1,0.7,0,0,0,0,0,0,0
"200303110CHI","Tue, Mar 11, 2003","8:30p","Los Angeles Lakers",99,"Chicago Bulls",116,-7.2,4.9,0.4,0.9,0.8,0.6,0,0,0,0,0,0,1
"200303110DEN","Tue, Mar 11, 2003","9:00p","Toronto Raptors",87,"Denver Nuggets",95,-9.3,-0.8,0.1,0.5,0.4,0.3,0,0,0,0,1,0,1
"200303110SEA","Tue, Mar 11, 2003","10:00p","Portland Trail Blazers",92,"Seattle SuperSonics",77,6.7,4,0.7,0.7,0.8,0.8,0,0,0,0,0,0,0
"200303110GSW","Tue, Mar 11, 2003","10:30p","Phoenix Suns",98,"Golden State Warriors",113,-0.2,-1,0.6,0.4,0.4,0.8,0,0,0,0,1,0,1
"200303120BOS","Tue, Mar 11, 2003","7:00p","New Orleans Hornets",65,"Boston Celtics",93,-3.7,6,0.6,0.9,0.6,0.7,0,1,0,1,0,1,1
"200303120ORL","Tue, Mar 11, 2003","7:00p","Utah Jazz",111,"Orlando Magic",108,8,-2.8,0.8,0.5,0.5,0.7,0,0,0,1,0,1,0
"200303120PHI","Wed, Mar 12, 2003","7:00p","Indiana Pacers",93,"Philadelphia 76ers",96,11.4,-7.1,0.9,0.1,0.1,0.6,0,0,0,1,0,1,1
"200303120ATL","Wed, Mar 12, 2003","7:30p","Milwaukee Bucks",92,"Atlanta Hawks",111,-5.9,-1.6,0.5,0.5,0.6,0.6,0,1,0,0,0,0,1
"200303120DET","Wed, Mar 12, 2003","7:30p","Los Angeles Lakers",88,"Detroit Pistons",111,0,3.9,0.4,0.9,0.7,0.9,0,1,0,0,0,0,1
"200303120MEM","Wed, Mar 12, 2003","8:00p","Chicago Bulls",95,"Memphis Grizzlies",124,2.7,-6.1,0.6,0.4,0.1,0.5,1,1,0,0,1,0,1
"200303120MIN","Wed, Mar 12, 2003","8:00p","San Antonio Spurs",111,"Minnesota Timberwolves",99,4.7,8.7,0.8,0.9,1,1.1,0,1,0,0,1,1,0
"200303120HOU","Wed, Mar 12, 2003","8:30p","Los Angeles Clippers",114,"Houston Rockets",118,-0.4,-7.1,0.5,0.2,0.2,0.5,0,0,0,0,0,0,1
"200303120POR","Wed, Mar 12, 2003","10:00p","Toronto Raptors",103,"Portland Trail Blazers",125,4.7,-1.2,0.7,0.5,0.4,0.7,1,1,0,0,0,1,1
"200303130NJN","Wed, Mar 12, 2003","7:30p","Boston Celtics",75,"New Jersey Nets",90,0.1,0.1,0.4,0.7,0.5,0.8,0,1,0,0,0,1,1
"200303130PHO","Wed, Mar 12, 2003","10:00p","Sacramento Kings",84,"Phoenix Suns",109,-2.4,6.6,0.4,0.9,0.6,0.5,1,0,0,0,1,0,1
"200303130SEA","Thu, Mar 13, 2003","10:00p","Dallas Mavericks",100,"Seattle SuperSonics",107,5.7,10,0.7,0.8,0.8,0.7,0,0,0,0,0,0,1
